year,rank_display,rank_low,rank_high,is_band,institution,region,total_score
2025,72,72,72,0,University of Sydney,Australia,29.2
2025,73,73,73,0,Huazhong University of Science and Technology,China,29
2025,73,73,73,0,University of Groningen,Netherlands,29
2025,75,75,75,0,Nanjing University,China,28.8
2025,76,76,76,0,KU Leuven,Belgium,28.6
2025,76,76,76,0,McGill University,Canada,28.6
2025,76,76,76,0,Monash University,Australia,28.6
2025,79,79,79,0,"University of California, Irvine",United States,28.5
2025,80,80,80,0,The University of New South Wales,Australia,28.4
2025,81,81,81,0,Seoul National University,South Korea,28.3
2025,81,81,81,0,Wuhan University,China,28.3
2025,83,83,83,0,"Ohio State University, Columbus",United States,28.2
2025,83,83,83,0,University of Oslo,Norway,28.2
2025,85,85,85,0,Aarhus University,Denmark,28.1
2025,86,86,86,0,The University of Texas MD Anderson Cancer Center,United States,28
2025,87,87,87,0,Sichuan University,China,27.7
2025,88,88,88,0,Nanyang Technological University,Singapore,27.4
2025,88,88,88,0,The Hebrew University of Jerusalem,Israel,27.4
2025,88,88,88,0,University of Pittsburgh,United States,27.4
2025,91,91,91,0,Ghent University,Belgium,27.2
2025,92,92,92,0,Xi'an Jiaotong University,China,27.1
2025,93,93,93,0,Uppsala University,Sweden,27
2025,94,94,94,0,University of Basel,Switzerland,26.8
2025,94,94,94,0,University of Helsinki,Finland,26.8
2025,96,96,96,0,Central South University,China,26.6
2025,97,97,97,0,Technion-Israel Institute of Technology,Israel,26.5
2025,98,98,98,0,University of Bristol,United Kingdom,26.4
2025,99,99,99,0,City University of Hong Kong,China-Hong Kong,26.3
2025,100,100,100,0,Stockholm University,Sweden,26.1
2025,101-150,101,150,1,Beihang University,China,
2025,101-150,101,150,1,Beijing Institute of Technology,China,
2025,101-150,101,150,1,Beijing Normal University,China,
2025,101-150,101,150,1,Boston University,United States,
2025,101-150,101,150,1,Brown University,United States,
2025,101-150,101,150,1,Carnegie Mellon University,United States,
2025,101-150,101,150,1,Emory University,United States,
2025,101-150,101,150,1,Erasmus University Rotterdam,Netherlands,
2025,101-150,101,150,1,Harbin Institute of Technology,China,
2025,101-150,101,150,1,Icahn School of Medicine at Mount Sinai,United States,
2025,101-150,101,150,1,"Indiana University, Bloomington",United States,
2025,101-150,101,150,1,Institute of Science Tokyo,Japan,
2025,101-150,101,150,1,Jilin University,China,
2025,101-150,101,150,1,King Saud University,Saudi Arabia,
2025,101-150,101,150,1,Leiden University,Netherlands,
2025,101-150,101,150,1,Lund University,Sweden,
2025,101-150,101,150,1,"Mayo Clinic College of Medicine and Science, Minnesota",United States,
2025,101-150,101,150,1,McMaster University,Canada,
2025,101-150,101,150,1,Moscow State University,Russia,
2025,101-150,101,150,1,Nagoya University,Japan,
2025,101-150,101,150,1,Northwestern Polytechnical University,China,
2025,101-150,101,150,1,"Pennsylvania State University, University Park",United States,
2025,101-150,101,150,1,"Purdue University, West Lafayette",United States,
2025,101-150,101,150,1,Radboud University Nijmegen,Netherlands,
2025,101-150,101,150,1,Rice University,United States,
2025,101-150,101,150,1,Sapienza University of Rome,Italy,
2025,101-150,101,150,1,Shandong University,China,
2025,101-150,101,150,1,Soochow University (China),China,
2025,101-150,101,150,1,South China University of Technology,China,
2025,101-150,101,150,1,Southeast University,China,
2025,101-150,101,150,1,Southern University of Science and Technology,China,
2025,101-150,101,150,1,The Australian National University,Australia,
2025,101-150,101,150,1,The Chinese University of Hong Kong,China-Hong Kong,
2025,101-150,101,150,1,The University of Warwick,United Kingdom,
2025,101-150,101,150,1,The University of Western Australia,Australia,
2025,101-150,101,150,1,Tianjin University,China,
2025,101-150,101,150,1,Tongji University,China,
2025,101-150,101,150,1,Université libre de Bruxelles (ULB),Belgium,
2025,101-150,101,150,1,University of Alberta,Canada,
2025,101-150,101,150,1,University of Amsterdam,Netherlands,
2025,101-150,101,150,1,"University of California, Davis",United States,
2025,101-150,101,150,1,University of Freiburg,Germany,
2025,101-150,101,150,1,University of Glasgow,United Kingdom,
2025,101-150,101,150,1,University of Lausanne,Switzerland,
2025,101-150,101,150,1,University of Liverpool,United Kingdom,
2025,101-150,101,150,1,University of Nottingham,United Kingdom,
2025,101-150,101,150,1,University of Sao Paulo,Brazil,
2025,101-150,101,150,1,University of Strasbourg,France,
2025,101-150,101,150,1,University of Vienna,Austria,
2025,101-150,101,150,1,Xiamen University,China,
2025,151-200,151,200,1,Aix Marseille University,France,
2025,151-200,151,200,1,Arizona State University,United States,
2025,151-200,151,200,1,Case Western Reserve University,United States,
2025,151-200,151,200,1,China Agricultural University,China,
2025,151-200,151,200,1,Chongqing University,China,
2025,151-200,151,200,1,Dalian University of Technology,China,
2025,151-200,151,200,1,Delft University of Technology,Netherlands,
2025,151-200,151,200,1,Georgia Institute of Technology,United States,
2025,151-200,151,200,1,Goethe University Frankfurt,Germany,
2025,151-200,151,200,1,Hunan University,China,
2025,151-200,151,200,1,Michigan State University,United States,
2025,151-200,151,200,1,Nankai University,China,
2025,151-200,151,200,1,NTNU - Norwegian University of Science and Technology,Norway,
2025,151-200,151,200,1,Peking Union Medical College,China,
2025,151-200,151,200,1,"Rutgers, The State University of New Jersey - New Brunswick",United States,
2025,151-200,151,200,1,Sungkyunkwan University,South Korea,
2025,151-200,151,200,1,Technical University of Denmark,Denmark,
2025,151-200,151,200,1,The Hong Kong Polytechnic University,China-Hong Kong,
2025,151-200,151,200,1,The London School of Economics and Political Science,United Kingdom,
2025,151-200,151,200,1,The University of Adelaide,Australia,
2025,151-200,151,200,1,The University of Calgary,Canada,
2025,151-200,151,200,1,The University of Sheffield,United Kingdom,
2025,151-200,151,200,1,Université Grenoble Alpes,France,
2025,151-200,151,200,1,University of Arizona,United States,
2025,151-200,151,200,1,University of Barcelona,Spain,
2025,151-200,151,200,1,University of Bern,Switzerland,
2025,151-200,151,200,1,University of Birmingham,United Kingdom,
2025,151-200,151,200,1,"University of California, Santa Cruz",United States,
2025,151-200,151,200,1,University of Cologne,Germany,
2025,151-200,151,200,1,University of Electronic Science and Technology of China,China,
2025,151-200,151,200,1,University of Exeter,United Kingdom,
2025,151-200,151,200,1,University of Florida,United States,
2025,151-200,151,200,1,University of Goettingen,Germany,
2025,151-200,151,200,1,University of Gothenburg,Sweden,
2025,151-200,151,200,1,University of Leeds,United Kingdom,
2025,151-200,151,200,1,University of Mainz,Germany,
2025,151-200,151,200,1,University of Massachusetts Chan Medical School,United States,
2025,151-200,151,200,1,University of Milan,Italy,
2025,151-200,151,200,1,University of Montpellier,France,
2025,151-200,151,200,1,University of Montreal,Canada,
2025,151-200,151,200,1,University of Muenster,Germany,
2025,151-200,151,200,1,University of Padua,Italy,
2025,151-200,151,200,1,University of Southampton,United Kingdom,
2025,151-200,151,200,1,University of Tuebingen,Germany,
2025,151-200,151,200,1,University of Utah,United States,
2025,151-200,151,200,1,University of Waterloo,Canada,
2025,151-200,151,200,1,Vrije Universiteit Amsterdam,Netherlands,
2025,151-200,151,200,1,Wageningen University & Research,Netherlands,
2025,151-200,151,200,1,Yonsei University,South Korea,
2025,151-200,151,200,1,Zhengzhou University,China,
2025,201-300,201,300,1,Baylor College of Medicine,United States,
2025,201-300,201,300,1,Beijing University of Chemical Technology,China,
2025,201-300,201,300,1,Beijing University of Technology,China,
2025,201-300,201,300,1,Capital Medical University,China,
2025,201-300,201,300,1,Cardiff University,United Kingdom,
2025,201-300,201,300,1,Catholic University of Louvain,Belgium,
2025,201-300,201,300,1,China University of Geosciences,China,
2025,201-300,201,300,1,Claude Bernard University Lyon 1,France,
2025,201-300,201,300,1,Curtin University,Australia,
2025,201-300,201,300,1,Deakin University,Australia,
2025,201-300,201,300,1,Dresden University of Technology,Germany,
2025,201-300,201,300,1,Durham University,United Kingdom,
2025,201-300,201,300,1,East China Normal University,China,
2025,201-300,201,300,1,East China University of Science and Technology,China,
2025,201-300,201,300,1,George Mason University,United States,
2025,201-300,201,300,1,Hanyang University,South Korea,
2025,201-300,201,300,1,Heinrich Heine University Duesseldorf,Germany,
2025,201-300,201,300,1,Hokkaido University,Japan,
2025,201-300,201,300,1,Huazhong Agricultural University,China,
2025,201-300,201,300,1,Institut Polytechnique de Paris,France,
2025,201-300,201,300,1,Keio University,Japan,
2025,201-300,201,300,1,Kiel University,Germany,
2025,201-300,201,300,1,King Abdullah University of Science and Technology,Saudi Arabia,
2025,201-300,201,300,1,Korea Advanced Institute of Science and Technology,South Korea,
2025,201-300,201,300,1,Korea University,South Korea,
2025,201-300,201,300,1,KTH Royal Institute of Technology,Sweden,
2025,201-300,201,300,1,Kyushu University,Japan,
2025,201-300,201,300,1,Lanzhou University,China,
2025,201-300,201,300,1,London School of Hygiene & Tropical Medicine,United Kingdom,
2025,201-300,201,300,1,Macquarie University,Australia,
2025,201-300,201,300,1,Medical University of Vienna,Austria,
2025,201-300,201,300,1,Nanjing Agricultural University,China,
2025,201-300,201,300,1,Nanjing Medical University,China,
2025,201-300,201,300,1,Nanjing University of Aeronautics and Astronautics,China,
2025,201-300,201,300,1,Nanjing University of Science & Technology,China,
2025,201-300,201,300,1,National Autonomous University of Mexico,Mexico,
2025,201-300,201,300,1,National Taiwan University,China-Taiwan,
2025,201-300,201,300,1,Newcastle University,United Kingdom,
2025,201-300,201,300,1,North Carolina State University at Raleigh,United States,
2025,201-300,201,300,1,Northeastern University (Boston),United States,
2025,201-300,201,300,1,Northeastern University (Shenyang),China,
2025,201-300,201,300,1,Northwest A&F University,China,
2025,201-300,201,300,1,Oregon Health & Science University,United States,
2025,201-300,201,300,1,Oregon State University,United States,
2025,201-300,201,300,1,Osaka University,Japan,
2025,201-300,201,300,1,Queen Mary University of London,United Kingdom,
2025,201-300,201,300,1,Queen's University,Canada,
2025,201-300,201,300,1,Ruhr University Bochum,Germany,
2025,201-300,201,300,1,RWTH Aachen University,Germany,
2025,201-300,201,300,1,Shanghai University,China,
2025,201-300,201,300,1,Shenzhen University,China,
2025,201-300,201,300,1,Southern Medical University,China,
2025,201-300,201,300,1,Swinburne University of Technology,Australia,
2025,201-300,201,300,1,Technical University of Berlin,Germany,
2025,201-300,201,300,1,Tel Aviv University,Israel,
2025,201-300,201,300,1,Texas A&M University,United States,
2025,201-300,201,300,1,The Hong Kong University of Science and Technology,China-Hong Kong,
2025,201-300,201,300,1,The University of Auckland,New Zealand,
2025,201-300,201,300,1,"The University of Tennessee, Knoxville",United States,
2025,201-300,201,300,1,The University of Texas Health Science Center at Houston,United States,
2025,201-300,201,300,1,Tohoku University,Japan,
2025,201-300,201,300,1,Trinity College Dublin,Ireland,
2025,201-300,201,300,1,Tufts University,United States,
2025,201-300,201,300,1,University of Aberdeen,United Kingdom,
2025,201-300,201,300,1,University of Bergen,Norway,
2025,201-300,201,300,1,University of Bologna,Italy,
2025,201-300,201,300,1,University of Bordeaux,France,
2025,201-300,201,300,1,University of Buenos Aires,Argentina,
2025,201-300,201,300,1,"University of California, Riverside",United States,
2025,201-300,201,300,1,University of Cape Town,South Africa,
2025,201-300,201,300,1,University of Colorado at Denver,United States,
2025,201-300,201,300,1,University of Connecticut,United States,
2025,201-300,201,300,1,University of Delaware,United States,
2025,201-300,201,300,1,University of Erlangen-Nuremberg,Germany,
2025,201-300,201,300,1,University of Hamburg,Germany,
2025,201-300,201,300,1,University of Houston,United States,
2025,201-300,201,300,1,University of Innsbruck,Austria,
2025,201-300,201,300,1,University of Leipzig,Germany,
2025,201-300,201,300,1,University of Lisbon,Portugal,
2025,201-300,201,300,1,University of Lorraine,France,
2025,201-300,201,300,1,"University of Massachusetts, Amherst",United States,
2025,201-300,201,300,1,"University of Missouri, Columbia",United States,
2025,201-300,201,300,1,University of Naples Federico II,Italy,
2025,201-300,201,300,1,University of Ottawa,Canada,
2025,201-300,201,300,1,University of Pisa,Italy,
2025,201-300,201,300,1,University of Porto,Portugal,
2025,201-300,201,300,1,University of Rochester,United States,
2025,201-300,201,300,1,University of Science and Technology Beijing,China,
2025,201-300,201,300,1,University of Sussex,United Kingdom,
2025,201-300,201,300,1,University of Technology Sydney,Australia,
2025,201-300,201,300,1,University of the Witwatersrand,South Africa,
2025,201-300,201,300,1,University of Tsukuba,Japan,
2025,201-300,201,300,1,University of Turin,Italy,
2025,201-300,201,300,1,University of Valencia,Spain,
2025,201-300,201,300,1,University of Virginia,United States,
2025,201-300,201,300,1,University of Wuerzburg,Germany,
2025,201-300,201,300,1,University of York,United Kingdom,
2025,201-300,201,300,1,Vienna University of Technology,Austria,
2025,201-300,201,300,1,Virginia Polytechnic Institute and State University,United States,
2025,201-300,201,300,1,Wuhan University of Technology,China,
2025,301-400,301,400,1,Aalborg University,Denmark,
2025,301-400,301,400,1,Albert Einstein College of Medicine,United States,
2025,301-400,301,400,1,Anhui University,China,
2025,301-400,301,400,1,Autonomous University of Barcelona,Spain,
2025,301-400,301,400,1,Autonomous University of Madrid,Spain,
2025,301-400,301,400,1,Ben-Gurion University of the Negev,Israel,
2025,301-400,301,400,1,Brandeis University,United States,
2025,301-400,301,400,1,Chalmers University of Technology,Sweden,
2025,301-400,301,400,1,Charles University,Czech Republic,
2025,301-400,301,400,1,China University of Petroleum (East China),China,
2025,301-400,301,400,1,Colorado State University,United States,
2025,301-400,301,400,1,Complutense University of Madrid,Spain,
2025,301-400,301,400,1,Dalhousie University,Canada,
2025,301-400,301,400,1,Dartmouth College,United States,
2025,301-400,301,400,1,Ecole Normale Superieure - Lyon,France,
2025,301-400,301,400,1,Eindhoven University of Technology,Netherlands,
2025,301-400,301,400,1,Florida State University,United States,
2025,301-400,301,400,1,Fujian Medical University,China,
2025,301-400,301,400,1,Fuzhou University,China,
2025,301-400,301,400,1,George Washington University,United States,
2025,301-400,301,400,1,Griffith University,Australia,
2025,301-400,301,400,1,Guangdong University of Technology,China,
2025,301-400,301,400,1,Guangxi University,China,
2025,301-400,301,400,1,Guangzhou Medical University,China,
2025,301-400,301,400,1,Henan University,China,
2025,301-400,301,400,1,Jiangnan University,China,
2025,301-400,301,400,1,Jiangsu University,China,
2025,301-400,301,400,1,Jinan University,China,
2025,301-400,301,400,1,Karlsruhe Institute of Technology (KIT),Germany,
2025,301-400,301,400,1,Kunming University of Science and Technology,China,
2025,301-400,301,400,1,Kyung Hee University,South Korea,
2025,301-400,301,400,1,La Trobe University,Australia,
2025,301-400,301,400,1,Lancaster University,United Kingdom,
2025,301-400,301,400,1,Laval University,Canada,
2025,301-400,301,400,1,Linkoping University,Sweden,
2025,301-400,301,400,1,Maastricht University,Netherlands,
2025,301-400,301,400,1,Nanchang University,China,
2025,301-400,301,400,1,Nanjing Tech University,China,
2025,301-400,301,400,1,Nanjing University of Information Science & Technology,China,
2025,301-400,301,400,1,Nanjing University of Posts and Telecommunications,China,
2025,301-400,301,400,1,Ocean University of China,China,
2025,301-400,301,400,1,Paul Sabatier University (Toulouse 3),France,
2025,301-400,301,400,1,Pohang University of Science and Technology,South Korea,
2025,301-400,301,400,1,Polytechnic University of Milan,Italy,
2025,301-400,301,400,1,Pompeu Fabra University,Spain,
2025,301-400,301,400,1,Princess Nourah bint Abdulrahman University,Saudi Arabia,
2025,301-400,301,400,1,Qingdao University,China,
2025,301-400,301,400,1,Queen's University Belfast,United Kingdom,
2025,301-400,301,400,1,Queensland University of Technology,Australia,
2025,301-400,301,400,1,Renmin University of China,China,
2025,301-400,301,400,1,RMIT University,Australia,
2025,301-400,301,400,1,ShanghaiTech University,China,
2025,301-400,301,400,1,South China Agricultural University,China,
2025,301-400,301,400,1,Southwest Jiaotong University,China,
2025,301-400,301,400,1,Stony Brook University,United States,
2025,301-400,301,400,1,The University of Georgia,United States,
2025,301-400,301,400,1,Ulsan National Institute of Science and Technology,South Korea,
2025,301-400,301,400,1,University College Cork,Ireland,
2025,301-400,301,400,1,University College Dublin,Ireland,
2025,301-400,301,400,1,University of Alabama at Birmingham,United States,
2025,301-400,301,400,1,University of Antwerp,Belgium,
2025,301-400,301,400,1,University of Cincinnati,United States,
2025,301-400,301,400,1,University of Duisburg-Essen,Germany,
2025,301-400,301,400,1,University of Dundee,United Kingdom,
2025,301-400,301,400,1,University of East Anglia,United Kingdom,
2025,301-400,301,400,1,University of Florence,Italy,
2025,301-400,301,400,1,University of Genoa,Italy,
2025,301-400,301,400,1,University of Granada,Spain,
2025,301-400,301,400,1,University of Hawaii at Manoa,United States,
2025,301-400,301,400,1,University of Iowa,United States,
2025,301-400,301,400,1,University of Kansas,United States,
2025,301-400,301,400,1,University of Kentucky,United States,
2025,301-400,301,400,1,University of Leicester,United Kingdom,
2025,301-400,301,400,1,University of Macau,China-Macau,
2025,301-400,301,400,1,University of Manitoba,Canada,
2025,301-400,301,400,1,University of Marburg,Germany,
2025,301-400,301,400,1,University of Miami,United States,
2025,301-400,301,400,1,University of Milano-Bicocca,Italy,
2025,301-400,301,400,1,"University of Nebraska, Lincoln",United States,
2025,301-400,301,400,1,University of Notre Dame,United States,
2025,301-400,301,400,1,University of Potsdam,Germany,
2025,301-400,301,400,1,University of Shanghai for Science and Technology,China,
2025,301-400,301,400,1,University of Southern Denmark,Denmark,
2025,301-400,301,400,1,University of St Andrews,United Kingdom,
2025,301-400,301,400,1,University of Stuttgart,Germany,
2025,301-400,301,400,1,University of Tasmania,Australia,
2025,301-400,301,400,1,University of the Basque Country,Spain,
2025,301-400,301,400,1,University of Trento,Italy,
2025,301-400,301,400,1,University of Ulm,Germany,
2025,301-400,301,400,1,University of Victoria,Canada,
2025,301-400,301,400,1,University of Wollongong,Australia,
2025,301-400,301,400,1,Virginia Commonwealth University,United States,
2025,301-400,301,400,1,Vrije Universiteit Brussel,Belgium,
2025,301-400,301,400,1,Western Sydney University,Australia,
2025,301-400,301,400,1,Western University,Canada,
2025,301-400,301,400,1,Westlake University,China,
2025,301-400,301,400,1,Xidian University,China,
2025,301-400,301,400,1,Yangzhou University,China,
2025,301-400,301,400,1,Yunnan University,China,
2025,301-400,301,400,1,Zhejiang University of Technology,China,
2025,401-500,401,500,1,Aalto University,Finland,
2025,401-500,401,500,1,Anhui Medical University,China,
2025,401-500,401,500,1,Cairo University,Egypt,
2025,401-500,401,500,1,Catholic University of the Sacred Heart,Italy,
2025,401-500,401,500,1,China Medical University (Taichung),China-Taiwan,
2025,401-500,401,500,1,China University of Geosciences Beijing,China,
2025,401-500,401,500,1,China University of Mining and Technology,China,
2025,401-500,401,500,1,CUNY Graduate School and University Center,United States,
2025,401-500,401,500,1,Donghua University,China,
2025,401-500,401,500,1,Flinders University,Australia,
2025,401-500,401,500,1,Fujian Agriculture and Forestry University,China,
2025,401-500,401,500,1,Georgetown University,United States,
2025,401-500,401,500,1,Guangzhou University,China,
2025,401-500,401,500,1,Guizhou University,China,
2025,401-500,401,500,1,Hainan University,China,
2025,401-500,401,500,1,Hannover Medical School,Germany,
2025,401-500,401,500,1,Hefei University of Technology,China,
2025,401-500,401,500,1,Hiroshima University,Japan,
2025,401-500,401,500,1,Hohai University,China,
2025,401-500,401,500,1,"Indiana University, Indianapolis",United States,
2025,401-500,401,500,1,Iowa State University,United States,
2025,401-500,401,500,1,James Cook University,Australia,
2025,401-500,401,500,1,King Khalid University,Saudi Arabia,
2025,401-500,401,500,1,Kyungpook National University,South Korea,
2025,401-500,401,500,1,Leibniz University Hannover,Germany,
2025,401-500,401,500,1,"Louisiana State University, Baton Rouge",United States,
2025,401-500,401,500,1,Macau University of Science and Technology,China-Macau,
2025,401-500,401,500,1,Masaryk University,Czech Republic,
2025,401-500,401,500,1,Medical University of Graz,Austria,
2025,401-500,401,500,1,Medical University of Innsbruck,Austria,
2025,401-500,401,500,1,Nanjing Normal University,China,
2025,401-500,401,500,1,Nanjing University of Chinese Medicine,China,
2025,401-500,401,500,1,National Cheng Kung University,China-Taiwan,
2025,401-500,401,500,1,National Tsing Hua University,China-Taiwan,
2025,401-500,401,500,1,National University of Defense Technology,China,
2025,401-500,401,500,1,National Yang Ming Chiao Tung University,China-Taiwan,
2025,401-500,401,500,1,Ningbo University,China,
2025,401-500,401,500,1,Northwest University,China,
2025,401-500,401,500,1,Okinawa Institute of Science and Technology Graduate University,Japan,
2025,401-500,401,500,1,Osaka Metropolitan University,Japan,
2025,401-500,401,500,1,Polytechnic University of Valencia,Spain,
2025,401-500,401,500,1,Pusan National University,South Korea,
2025,401-500,401,500,1,Saarland University,Germany,
2025,401-500,401,500,1,Sao Paulo State University,Brazil,
2025,401-500,401,500,1,Sejong University,South Korea,
2025,401-500,401,500,1,Simon Fraser University,Canada,
2025,401-500,401,500,1,South China Normal University,China,
2025,401-500,401,500,1,Southwest University,China,
2025,401-500,401,500,1,St Petersburg University,Russia,
2025,401-500,401,500,1,Stellenbosch University,South Africa,
2025,401-500,401,500,1,Swedish University of Agricultural Sciences,Sweden,
2025,401-500,401,500,1,Technical University Darmstadt,Germany,
2025,401-500,401,500,1,Tehran University of Medical Sciences,Iran,
2025,401-500,401,500,1,Temple University,United States,
2025,401-500,401,500,1,"The Chinese University of Hong Kong, Shenzhen",China,
2025,401-500,401,500,1,"The University of Newcastle, Australia",Australia,
2025,401-500,401,500,1,The University of Reading,United Kingdom,
2025,401-500,401,500,1,The University of Texas at Dallas,United States,
2025,401-500,401,500,1,Toulouse Capitole University,France,
2025,401-500,401,500,1,Umea University,Sweden,
2025,401-500,401,500,1,University of Aveiro,Portugal,
2025,401-500,401,500,1,University of Bari,Italy,
2025,401-500,401,500,1,University of Bath,United Kingdom,
2025,401-500,401,500,1,University of Bayreuth,Germany,
2025,401-500,401,500,1,University of Belgrade,Serbia,
2025,401-500,401,500,1,University of Campinas,Brazil,
2025,401-500,401,500,1,University of Canterbury,New Zealand,
2025,401-500,401,500,1,University of Central Florida,United States,
2025,401-500,401,500,1,University of Côte d'Azur,France,
2025,401-500,401,500,1,University of Essex,United Kingdom,
2025,401-500,401,500,1,University of Illinois Chicago,United States,
2025,401-500,401,500,1,University of Jena,Germany,
2025,401-500,401,500,1,University of Kent,United Kingdom,
2025,401-500,401,500,1,University of Konstanz,Germany,
2025,401-500,401,500,1,University of Liege,Belgium,
2025,401-500,401,500,1,University of Lille,France,
2025,401-500,401,500,1,"University of Maryland, Baltimore",United States,
2025,401-500,401,500,1,"University of Oklahoma, Norman",United States,
2025,401-500,401,500,1,University of Otago,New Zealand,
2025,401-500,401,500,1,University of Oulu,Finland,
2025,401-500,401,500,1,University of Pavia,Italy,
2025,401-500,401,500,1,University of Regensburg,Germany,
2025,401-500,401,500,1,University of Rennes,France,
2025,401-500,401,500,1,University of Rome Tor Vergata,Italy,
2025,401-500,401,500,1,University of Saskatchewan,Canada,
2025,401-500,401,500,1,University of Seville,Spain,
2025,401-500,401,500,1,University of South Australia,Australia,
2025,401-500,401,500,1,"University of South Carolina, Columbia",United States,
2025,401-500,401,500,1,University of South Florida,United States,
2025,401-500,401,500,1,University of Surrey,United Kingdom,
2025,401-500,401,500,1,University of Szeged,Hungary,
2025,401-500,401,500,1,University of Tehran,Iran,
2025,401-500,401,500,1,University of Turku,Finland,
2025,401-500,401,500,1,University of Vermont,United States,
2025,401-500,401,500,1,University of Verona,Italy,
2025,401-500,401,500,1,University of Warsaw,Poland,
2025,401-500,401,500,1,Victoria University of Wellington,New Zealand,
2025,401-500,401,500,1,Vita-Salute San Raffaele University,Italy,
2025,401-500,401,500,1,Washington State University,United States,
2025,401-500,401,500,1,Wenzhou Medical University,China,
2025,501-600,501,600,1,Alexandria University,Egypt,
2025,501-600,501,600,1,Aristotle University of Thessaloniki,Greece,
2025,501-600,501,600,1,Auburn University,United States,
2025,501-600,501,600,1,Bangor University,United Kingdom,
2025,501-600,501,600,1,Bar-Ilan University,Israel,
2025,501-600,501,600,1,Beijing Jiaotong University,China,
2025,501-600,501,600,1,Boston College,United States,
2025,501-600,501,600,1,Carleton University,Canada,
2025,501-600,501,600,1,Central China Normal University,China,
